rule,family,description,signal_time_fields,uses_only_signal_time_known_fields,selection_signature,raw_event_count,candidate_day_count,selected_price_confirmed_count,selected_queue_unknown_count,unresolved_exit_count,independent_trade_count,independent_win_rate,independent_avg_account_return,independent_median_account_return,independent_equity_multiple,independent_max_drawdown,independent_max_profit,independent_max_loss,independent_profit_loss_ratio,independent_max_consecutive_losses,first_12m_trade_count,first_12m_multiple,second_12m_trade_count,second_12m_multiple,equivalent_rule_count,independent_profitable,merged_d_trade_count,merged_d_win_rate,merged_d_avg_account_return,merged_d_median_account_return,merged_d_equity_multiple,merged_d_max_drawdown,merged_d_max_profit,merged_d_max_loss,merged_d_profit_loss_ratio,merged_d_max_consecutive_losses,acde_trade_count,acde_win_rate,acde_avg_account_return,acde_median_account_return,acde_equity_multiple,acde_max_drawdown,acde_max_profit,acde_max_loss,acde_profit_loss_ratio,acde_max_consecutive_losses,merged_chosen_candidate_day_count,merged_chosen_baseline_day_count,acde_d_count,acde_a_count,acde_e_count,acde_c_count,merged_d_compound_improved,acde_compound_improved,triple_gate_passed,formal_strategy_modified
time_1400_1429__open_ge2__speed_any__duration_61_120,SPEED_FREE,14:00~14:29回封；第2次及以后炸板后的回封；回封速度不限；首封后61~120分钟形成回封,"first_to_signal_minutes,open_times_at_signal,signal_hhmm",True,57b298ba0e6d0e48eb1d53bd99892b11cb85c82d,1087,267,224,43,0,113,0.48672566371681414,0.01191117868474833,-0.0034703821754717,2.9824532240942516,-0.39660288940142363,0.2877539667175889,-0.1061095424225165,1.7514802555156643,7,58,2.4024858400736426,55,1.2414030394463547,1,True,117.0,0.46153846153846156,0.011851286625375124,-0.0086484614492156,3.0740563980629205,-0.4102713375036232,0.2877539667175889,-0.1061095424225165,1.9245732234247608,8.0,145.0,0.5586206896551724,0.020865681340617222,0.0068777910648241,13.764810615857833,-0.38200852706571,0.3687231660523884,-0.11849477438811166,1.8016758956580425,5.0,262.0,15.0,91.0,27.0,22.0,5.0,True,False,False,False
time_1300_1359__open_eq3__speed_any__ever_40_100,SPEED_FREE,13:00~13:59回封；第3次炸板后的回封；回封速度不限；信号时全市场已有40~100只首板触板,"market_ever_sealed_count,open_times_at_signal,signal_hhmm",True,21c1af16194e4f789a1bc6b008f16f6fe4fe8514,810,304,252,52,0,120,0.5,0.011285209522086247,-0.0015656733612880573,2.9684792096011465,-0.2675190806632941,0.3721270239550671,-0.1293101803360104,1.5941055498148755,6,54,2.300887790432809,66,1.2901451439501799,1,True,124.0,0.4838709677419355,0.007616163650883088,-0.005193019777027,1.9242621437273129,-0.40682713639525847,0.3721270239550671,-0.1595638622725343,1.4476935885995719,9.0,147.0,0.5238095238095238,0.02125627442146193,0.0023548458187425,11.939949013811358,-0.4493696112159372,0.5231929254879739,-0.17629142067722955,1.8580611530887428,7.0,304.0,11.0,102.0,19.0,21.0,5.0,False,False,False,False
time_1300_1359__open_2_3__speed_6_10,STRUCTURAL_GRID,13:00~13:59回封；第2~3次炸板后的回封；最后炸板后6~10分钟回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,09a8b1eafac1d4442ba0853570a1e2f517bb28a6,373,208,168,40,0,97,0.5154639175257731,0.01328143466239967,0.0019174718546979,2.967650773939436,-0.43553138127548674,0.1585663049947058,-0.1370202417594448,1.6049804825509852,8,46,1.1489055237873074,51,2.583024202161315,1,True,101.0,0.5247524752475248,0.01308082986383039,0.0019174718546979,3.079883748275146,-0.37325285216583004,0.1585663049947058,-0.1370202417594448,1.573082915085458,6.0,134.0,0.5671641791044776,0.023040165031730207,0.007458750458631546,14.322265669261963,-0.26614489958761955,0.4892913885103991,-0.13823939725321072,1.8469542375155812,4.0,208.0,17.0,74.0,22.0,28.0,10.0,True,False,False,False
time_1300_1454__open_any__speed_6_10__ever_40_100,OPEN_COUNT_FREE,13:00~14:54回封；炸板/回封次数不限；最后炸板后6~10分钟回封；信号时全市场已有40~100只首板触板,"last_break_to_signal_minutes,market_ever_sealed_count,signal_hhmm",True,53a99adc337afa509eb74ccaf73d11500ca1a3c8,1149,346,276,70,0,127,0.5039370078740157,0.01069706167542682,0.0014971848619781,2.9630538215916866,-0.3849075484074589,0.3090002845557691,-0.095257858076809,1.5317278397035237,5,58,1.2561438535951495,69,2.3588491183643256,1,True,128.0,0.5078125,0.011218805284188518,0.00168227727426095,3.202990438403978,-0.3849075484074588,0.3090002845557691,-0.095257858076809,1.5490702080835246,5.0,149.0,0.5033557046979866,0.017690190085096712,0.0004041721418035946,8.652036662337913,-0.3189775408866127,0.4892913885103991,-0.17629142067722955,1.9513373428031369,6.0,346.0,13.0,103.0,18.0,21.0,7.0,True,False,False,False
time_1300_1359__open_1_2__speed_any__amount_ge0_5,SPEED_FREE,13:00~13:59回封；第1~2次炸板后的回封；回封速度不限；信号前成交额至少前日50%,"open_times_at_signal,signal_cumulative_amount_vs_prev_day,signal_hhmm",True,78f16b8885757d16e1817be791c6df2884af45bb,5301,482,343,139,0,140,0.5214285714285715,0.009609229020737785,0.0040913840549999005,2.958401803660004,-0.39827949882060387,0.2877539667175889,-0.1056750764320755,1.3939961196683823,6,69,1.3875242731417157,71,2.1321441800520113,1,True,140.0,0.5214285714285715,0.009609229020737785,0.0040913840549999005,2.958401803660004,-0.39827949882060387,0.2877539667175889,-0.1056750764320755,1.3939961196683823,6.0,153.0,0.5163398692810458,0.010020167698137303,0.002530025612004416,3.4465530447115222,-0.3989040237255562,0.21575685510355055,-0.11849477438811166,1.4298511028900145,10.0,482.0,0.0,117.0,14.0,12.0,10.0,True,False,False,False
time_1300_1359__open_1_2__speed_any,STRUCTURAL_GRID,13:00~13:59回封；第1~2次炸板后的回封；回封速度不限,"open_times_at_signal,signal_hhmm",True,6991203c7a82c7b98a2916b27eadc5380aec8b22,5319,482,344,138,0,140,0.5214285714285715,0.009609229020737785,0.0040913840549999005,2.958401803660004,-0.39827949882060387,0.2877539667175889,-0.1056750764320755,1.3939961196683823,6,69,1.3875242731417157,71,2.1321441800520113,1,True,140.0,0.5214285714285715,0.009609229020737785,0.0040913840549999005,2.958401803660004,-0.39827949882060387,0.2877539667175889,-0.1056750764320755,1.3939961196683823,6.0,153.0,0.5163398692810458,0.009851180127814997,0.002530025612004416,3.3550241949476027,-0.41486710991410114,0.21575685510355055,-0.11849477438811166,1.4172676673627902,10.0,482.0,0.0,117.0,14.0,12.0,10.0,True,False,False,False
time_1300_1359__open_eq3__speed_any__ever_40_150,SPEED_FREE,13:00~13:59回封；第3次炸板后的回封；回封速度不限；信号时全市场已有40~150只首板触板,"market_ever_sealed_count,open_times_at_signal,signal_hhmm",True,b385448ad602cce48a5b7f7e9d5d9ee7d8f670f6,1056,327,271,56,0,125,0.504,0.010931286797928123,9.039588461585685e-06,2.908284984464798,-0.30612895788543715,0.3721270239550671,-0.1595638622725343,1.5144419675136402,7,58,2.449747505973912,67,1.1871774447663297,1,True,125.0,0.512,0.010849607105770615,0.0023548458187425,2.862520429967511,-0.31704766058842704,0.3721270239550671,-0.1595638622725343,1.4542796164243568,7.0,148.0,0.5405405405405406,0.022865132505532938,0.00614346713452355,16.98965831720758,-0.31891903260245935,0.4892913885103991,-0.14417251000998996,1.8793084255810515,7.0,327.0,3.0,100.0,22.0,19.0,7.0,True,False,False,False
time_any__open_eq1__speed_6_10__ever_40_100,TIME_FREE,回封时间不限；第1次炸板后的回封；最后炸板后6~10分钟回封；信号时全市场已有40~100只首板触板,"last_break_to_signal_minutes,market_ever_sealed_count,open_times_at_signal",True,67ecb5e2756e69b3c10b23a93d99d3716b5c1a77,742,305,211,94,0,108,0.5277777777777778,0.011566932014667866,0.0050911727536789506,2.902635691908901,-0.24265851870200983,0.1377234816831285,-0.1777544284995882,1.513957902943102,7,48,1.1978585320129218,60,2.42318739177924,1,True,109.0,0.5229357798165137,0.01126092053788586,0.0035894894609647047,2.8416019344236236,-0.24265851870200983,0.1377234816831285,-0.1777544284995882,1.5343172751558005,7.0,141.0,0.5602836879432624,0.025920272427341698,0.0070321235254114,24.59507152095317,-0.27190502901899993,0.4892913885103991,-0.1043668645883486,2.05878966624073,6.0,305.0,5.0,87.0,23.0,24.0,7.0,True,False,False,False
time_any__open_eq4__speed_6_10__recent5_ge5pct,TIME_FREE,回封时间不限；第4次炸板后的回封；最后炸板后6~10分钟回封；回封前5分钟成交额至少前日5%,"last_break_to_signal_minutes,open_times_at_signal,signal_recent_5m_amount_vs_prev_day",True,9407b3859605c7ce7999638b51435acb762e37f6,114,96,82,14,0,57,0.5263157894736842,0.020854338005190428,0.0025940978399999,2.859949205615918,-0.24354705591894976,0.2877539667175889,-0.1098246868368515,2.1952815991300874,4,28,1.2000042023479536,29,2.3832826585274294,1,True,74.0,0.5,0.017976084543187443,0.0004728643539799152,3.0933962195732745,-0.2649733973524966,0.2884775816944691,-0.1098246868368515,2.0197901751304337,5.0,133.0,0.6240601503759399,0.03755154228963362,0.0140092692858964,81.24309451233367,-0.22317760973325507,0.4892913885103991,-0.14417251000998996,2.2215463898410484,5.0,95.0,37.0,50.0,38.0,31.0,14.0,True,False,False,False
time_1300_1454__open_any__speed_6_10__recent5_ge5pct,OPEN_COUNT_FREE,13:00~14:54回封；炸板/回封次数不限；最后炸板后6~10分钟回封；回封前5分钟成交额至少前日5%,"last_break_to_signal_minutes,signal_hhmm,signal_recent_5m_amount_vs_prev_day",True,8012a25fb989f7f147c8ed456f6d0e8bfe73a9d6,1055,363,268,95,0,127,0.47244094488188976,0.01057930822618462,-0.0068433425454546,2.8545541142724224,-0.5599611175074903,0.2877539667175889,-0.1098246868368515,1.6965194067070826,7,61,1.4413805924326533,66,1.980430518670105,1,True,128.0,0.484375,0.011318679894131054,-0.0043607755544575,3.2129435325224103,-0.5047142128104105,0.2877539667175889,-0.1098246868368515,1.6944191013997176,7.0,150.0,0.52,0.020241875368286547,0.001995131840158544,13.240174759136698,-0.38942106372796603,0.3687231660523884,-0.1098246868368515,1.9475203544986053,5.0,362.0,8.0,109.0,18.0,17.0,6.0,True,False,False,False
time_any__open_ge2__speed_6_10__duration_61_120,TIME_FREE,回封时间不限；第2次及以后炸板后的回封；最后炸板后6~10分钟回封；首封后61~120分钟形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,open_times_at_signal",True,4891f4c2a05814afeb6bf95fc99aa9286dc51128,559,271,240,31,0,116,0.46551724137931033,0.011518021246610187,-0.0018530143204137498,2.8525060008254477,-0.5328796127770634,0.3721270239550671,-0.109385915162897,1.8117286291909087,5,58,1.2287897016135725,58,2.321394781450162,1,True,119.0,0.47058823529411764,0.012092768162343602,-0.0023073632408276,3.2391387466084764,-0.4073519472744004,0.2884775816944691,-0.0934169750313625,1.841422155975276,5.0,145.0,0.5655172413793104,0.025787051446633676,0.0070321235254114,27.113878667670537,-0.26543391084844514,0.4892913885103991,-0.0813553226115236,2.169746694794342,5.0,269.0,15.0,92.0,23.0,26.0,4.0,True,False,False,False
time_1300_1454__open_any__speed_6_10__recent5_ge10pct,OPEN_COUNT_FREE,13:00~14:54回封；炸板/回封次数不限；最后炸板后6~10分钟回封；回封前5分钟成交额至少前日10%,"last_break_to_signal_minutes,signal_hhmm,signal_recent_5m_amount_vs_prev_day",True,79131387217837db9bdeb6ce7a462744f1a640bf,590,293,202,91,0,110,0.4909090909090909,0.011407366033594813,-0.00039593183509944996,2.8363119946681024,-0.4329071279990673,0.1659870463579606,-0.1098246868368515,1.690632390028079,5,55,1.0721500204051506,55,2.64544321287827,1,True,111.0,0.5045045045045045,0.010941749526026376,0.0001088996677344,2.7591405409017016,-0.4379877899098733,0.1652893008992227,-0.1098246868368515,1.6004194380876011,5.0,139.0,0.5251798561151079,0.022207113865116427,0.0057477040600678,14.396666645310699,-0.30503126826079063,0.3687231660523884,-0.1098246868368515,2.0897494963218444,6.0,291.0,16.0,86.0,23.0,22.0,8.0,True,False,False,False
time_any__open_eq1__speed_6_10__ever_40_150,TIME_FREE,回封时间不限；第1次炸板后的回封；最后炸板后6~10分钟回封；信号时全市场已有40~150只首板触板,"last_break_to_signal_minutes,market_ever_sealed_count,open_times_at_signal",True,6e18e8b10d622b8dd3e8c238c6997d9aceaa2194,861,309,215,94,0,109,0.5229357798165137,0.011244680332129628,0.0049039237323579,2.8342539449496216,-0.24265851870200983,0.1377234816831285,-0.1777544284995882,1.5237562446272672,7,49,1.1696387801310548,60,2.42318739177924,1,True,109.0,0.5229357798165137,0.01126092053788586,0.0035894894609647047,2.8416019344236236,-0.24265851870200983,0.1377234816831285,-0.1777544284995882,1.5343172751558005,7.0,141.0,0.5602836879432624,0.025920272427341698,0.0070321235254114,24.59507152095317,-0.27190502901899993,0.4892913885103991,-0.1043668645883486,2.05878966624073,6.0,308.0,3.0,87.0,23.0,24.0,7.0,True,False,False,False
time_any__open_eq3__speed_6_10__recent5_ge10pct,TIME_FREE,回封时间不限；第3次炸板后的回封；最后炸板后6~10分钟回封；回封前5分钟成交额至少前日10%,"last_break_to_signal_minutes,open_times_at_signal,signal_recent_5m_amount_vs_prev_day",True,4fbc6e645c210e1d8aa148c6c48fd1b0b21eaa3f,96,84,63,21,0,48,0.4791666666666667,0.02360019026140553,-0.00079715347614695,2.7726766134639766,-0.15311887604167074,0.1659870463579606,-0.102440249751573,2.8853181605337404,5,23,1.438319424422458,25,1.9277196472385234,1,True,72.0,0.5,0.022766832096636228,0.0016969239543354023,4.256421111773811,-0.22470148828482173,0.2884775816944691,-0.102440249751573,2.4102536986957084,4.0,136.0,0.5955882352941176,0.03308162456840374,0.017699649205567526,54.27432780151161,-0.2297053474471087,0.3687231660523884,-0.13823939725321072,2.1286037753918663,4.0,84.0,41.0,43.0,35.0,42.0,16.0,True,False,False,False
time_1300_1454__open_any__speed_6_10__pre_low_ge0,OPEN_COUNT_FREE,13:00~14:54回封；炸板/回封次数不限；最后炸板后6~10分钟回封；信号前最低价不低于昨收,"last_break_to_signal_minutes,pre_signal_min_return,signal_hhmm",True,70c002925a4c9e1bb4b2c011ebc1d53b595fe3be,979,281,224,57,0,111,0.5045045045045045,0.011537935232676476,0.0019174718546979,2.7707771669584904,-0.4112060868477352,0.3090002845557691,-0.1595638622725343,1.5413633175220751,5,53,1.5912261903872067,58,1.7412842898747507,1,True,112.0,0.5,0.011257858869746727,0.00066062486839645,2.7977406843609316,-0.3342039304047699,0.3090002845557691,-0.0934169750313625,1.6011149422878217,6.0,142.0,0.5070422535211268,0.019448445481734685,0.0011608219982507473,10.564982902157741,-0.26056303199875763,0.25794581579670345,-0.1595638622725343,2.0048857419034003,6.0,279.0,13.0,86.0,20.0,29.0,7.0,True,False,False,False
time_1001_1130__open_any__speed_any__duration_61_120,OPEN_COUNT_FREE+SPEED_FREE,10:01~11:30回封；炸板/回封次数不限；回封速度不限；首封后61~120分钟形成回封,"first_to_signal_minutes,signal_hhmm",True,601b83c90ad20cde5dddd1fbc3f34db051eaecb6,2150,408,319,89,0,135,0.4962962962962963,0.010138879740942517,-0.0013986654,2.7687289647290028,-0.42497904847160417,0.3721270239550671,-0.1604044205087896,1.4806504976425579,6,70,1.55337952714354,65,1.7823905338963295,1,True,136.0,0.5,0.008472386233794501,-0.00037128772421050004,2.3401275375360244,-0.4249790484716044,0.2559726948000001,-0.1604044205087896,1.3862926735820569,6.0,146.0,0.5136986301369864,0.011944686180675845,0.0013810548310875903,3.37071629687252,-0.38028898764033126,0.4892913885103991,-0.189337554306236,1.409628711497553,4.0,408.0,7.0,111.0,12.0,20.0,3.0,True,False,False,False
time_any__open_eq2__speed_le5__ever_40_100,TIME_FREE,回封时间不限；第2次炸板后的回封；最后炸板后5分钟内回封；信号时全市场已有40~100只首板触板,"last_break_to_signal_minutes,market_ever_sealed_count,open_times_at_signal",True,1331c3e65c29336f73bcd31c9c02f1fcf7d64ad4,2349,407,329,78,0,134,0.4626865671641791,0.01008433392605297,-0.0028815029435276503,2.7459598936248404,-0.4929897354716478,0.2877539667175889,-0.1777544284995882,1.6818809393402057,8,63,0.6858194978263616,71,4.0039105075430115,2,True,134.0,0.4626865671641791,0.01008433392605297,-0.0028815029435276503,2.7459598936248404,-0.4929897354716478,0.2877539667175889,-0.1777544284995882,1.6818809393402057,8.0,146.0,0.5,0.014878827651823068,-4.588114004105005e-05,5.708741741628286,-0.5467208672782404,0.2877539667175889,-0.1777544284995882,1.6690723756319474,6.0,407.0,0.0,113.0,13.0,12.0,8.0,True,False,False,False
time_1400_1429__open_3_5__speed_2_5,STRUCTURAL_GRID,14:00~14:29回封；第3~5次炸板后的回封；最后炸板后2~5分钟回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,7da83ea93558ed17a37984f36db9719bd35c214b,750,249,220,29,0,111,0.5225225225225225,0.01116561928847687,0.0014207608536377,2.7349162771788196,-0.3304089663140465,0.2971055310979901,-0.1389379853296101,1.4550866066152341,4,52,1.4809849842676084,59,1.8466873778138384,1,True,113.0,0.48672566371681414,0.0066523594791218004,-0.0034703821754717,1.6924573197192918,-0.40773903210648343,0.2971055310979901,-0.1389379853296101,1.3948555502699667,4.0,141.0,0.5035460992907801,0.018388062523852763,0.0013883431095344,8.921961659052574,-0.36458896427609944,0.3687231660523884,-0.13823939725321072,1.9531271389016112,7.0,247.0,16.0,83.0,22.0,25.0,11.0,False,False,False,False
time_1300_1454__open_eq4__speed_any__duration_61_120,SPEED_FREE,13:00~14:54回封；第4次炸板后的回封；回封速度不限；首封后61~120分钟形成回封,"first_to_signal_minutes,open_times_at_signal,signal_hhmm",True,9999804473e3feabe930d58dd80d116451db11af,588,270,232,38,0,116,0.4482758620689655,0.010771797340752752,-0.00367035637148505,2.7289188720088604,-0.30257307059762084,0.3721270239550671,-0.1370202417594448,1.9834257593470266,6,56,1.6852486224780214,60,1.6192974945122367,1,True,118.0,0.4745762711864407,0.013050422072836777,-0.0028933951117688502,3.5409241780135083,-0.41036208094825233,0.3721270239550671,-0.1370202417594448,1.9054828045532348,6.0,144.0,0.5625,0.023487210432218172,0.010823372286525334,19.840163577971744,-0.39781865772910197,0.3721270239550671,-0.1370202417594448,1.974000962201094,7.0,265.0,13.0,95.0,20.0,23.0,6.0,True,False,False,False
time_1001_1359__open_any__speed_le2__ever_40_100,OPEN_COUNT_FREE,10:01~13:59回封；炸板/回封次数不限；最后炸板后2分钟内回封；信号时全市场已有40~100只首板触板,"last_break_to_signal_minutes,market_ever_sealed_count,signal_hhmm",True,845c9f6b9c6db9f20e6b8f7150e337d206d4ca9d,5203,403,329,74,0,137,0.5255474452554745,0.009628137098193136,0.00658686108,2.7251721466675716,-0.46724728052817566,0.2881093435036007,-0.1777544284995882,1.3128479299865148,5,66,1.1617404478249216,71,2.345766777570495,2,True,137.0,0.5255474452554745,0.009628137098193136,0.00658686108,2.7251721466675716,-0.46724728052817566,0.2881093435036007,-0.1777544284995882,1.3128479299865148,5.0,148.0,0.527027027027027,0.017393199968852545,0.0066998735944534,8.390439160855026,-0.4274749159878506,0.4892913885103991,-0.1777544284995882,1.691153261115489,6.0,403.0,0.0,119.0,15.0,13.0,1.0,True,False,False,False
