trade_date,ts_code,name,limit_close,limit_pct_chg,fd_amount,first_time,last_time,open_times,limit,limit_amount,limit_times,open,high,low,close,pre_close,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,float_share,free_share,total_mv,circ_mv,is_low_amount,market_segment,limit_pct,first_time_bucket,board_type,is_st,limit_pct_bucket,fd_amount_to_circ_mv,is_fd_amount_abnormal,stock_count,up_count,down_count,flat_count,limit_up_count,limit_up_max_height,one_word_limit_count,opened_limit_count,total_amount,limit_up_fd_amount_sum,market_sentiment_level,sh_main_stock_count,sh_main_limit_up_count,sh_main_limit_up_ratio,sh_main_market_sentiment_level,sz_main_stock_count,sz_main_limit_up_count,sz_main_limit_up_ratio,sz_main_market_sentiment_level,chi_next_stock_count,chi_next_limit_up_count,chi_next_limit_up_ratio,chi_next_market_sentiment_level,star_stock_count,star_limit_up_count,star_limit_up_ratio,star_market_sentiment_level,bj_stock_count,bj_limit_up_count,bj_limit_up_ratio,bj_market_sentiment_level,other_stock_count,other_limit_up_count,other_limit_up_ratio,other_market_sentiment_level,main_board_limit_up_count,growth_board_limit_up_count,limit_5cm_count,limit_10cm_count,limit_20cm_count,limit_30cm_count,segment_limit_up_count,segment_stock_count,segment_limit_up_ratio,segment_market_sentiment_level,limit_times_fill_model,limit_times_bucket,board_type_fill_model,first_time_bucket_fill_model,market_sentiment_level_fill_model,market_segment_fill_model,segment_market_sentiment_level_fill_model,matched_source,sample_count,is_sample_enough,suggested_turnover_rate,circ_mv_fill_model,current_queue_amount,planned_buy_amount,estimated_turnover_amount,available_fill_amount,fill_probability,position_scale,allow_buy,min_fill_probability,score_error,is_fill_score_reliable,allow_buy_reliable,next_trade_date,next_open,exit_trade_date,exit_close,gross_return,fee_rate,net_return,is_win,holding_days_rule,prev_pct_chg,prev2_pct_chg,two_day_pct_chg,prev_amount,prev_turnover_rate,amount_ratio_1d,turnover_ratio_1d,market_leader_rank,segment_market_leader_rank,limit_height_rank,segment_limit_height_rank,theme_heat_score,same_theme_limit_count,retreat_state,segment_retreat_state,market_emotion_state,market_emotion_score,market_limit_down_count,market_limit_down_ratio,market_chain_count,market_limit_max_height,segment_emotion_state,segment_emotion_score,segment_limit_down_count,segment_limit_down_ratio,segment_chain_count,segment_limit_max_height,segment_open_rate,first_time_minutes,theme_heat_bucket,same_theme_limit_count_bucket,theme_limit_count_bucket,theme_limit_height_bucket,theme_heat_rank_bucket,theme_leader_rank_bucket,theme_height_rank_bucket,theme_is_mainline_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,market_chain_count_bucket,segment_chain_count_bucket,market_limit_down_count_bucket,segment_limit_down_count_bucket,segment_limit_down_ratio_bucket,segment_limit_max_height_bucket,market_leader_rank_bucket,segment_market_leader_rank_bucket,limit_height_rank_bucket,segment_limit_height_rank_bucket,first_time_detail_bucket,limit_times_detail_bucket,open_times_bucket,amount_bucket,turnover_rate_bucket,volume_ratio_bucket,fd_ratio_bucket,pct_chg_bucket,prev_pct_chg_bucket,amount_ratio_bucket,limit_up_count_bucket,segment_limit_up_count_bucket,segment_limit_up_ratio_bucket,auction_strength_bucket,open_5m_strength_bucket,sector_moneyflow_bucket,top_list_net_buy_bucket,retreat_state_bucket,segment_retreat_state_bucket,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,planned_position_pct,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,daily_return,strict_account_return,strict_return_source
20241030,300175.SZ,朗源股份,7.3,20.07,72142250.0,93406,93406,0,U,,1,6.06,7.3,6.06,7.3,6.08,20.0658,359774.7,252647.905,7.6418,10.0483,0.86,47080.0,35804.704,343684.0,343684.0,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0209908666100254,False,5346,2321,2916,109,158,10,76,82,1897080261.788,21038350178.0,very_strong,1684,66,0.0391923990498812,very_strong,1477,70,0.0473933649289099,very_strong,1356,10,0.0073746312684365,weak,573,2,0.0034904013961605,weak,255,10,0.0392156862745098,very_strong,1,0,0.0,weak,136,12,0,136,12,10,10,1356,0.0073746312684365,weak,1,1,one_word,early_morning,very_strong,chi_next,weak,exact,834,True,8.187525,343684.0,72142250.0,100000.0,281392134.21000004,209249884.21000004,1.0,1.0,True,0.6,,True,True,20241031,8.03,20241101,8.1,0.0087173100871731,0.00362,0.0050818908861997684,True,T+1_open_buy_T+2_close_sell,-5.4432,7.8859,2.4427000000000003,366242.752,12.1541,0.6898372831143428,0.6287425642375823,51,3,9.0,3.0,,,neutral,neutral,main_rise,22.19835390946502,7,0.001309390198279,57,10,mixed,4.137463126843658,0,0.0,2,3,0.3,574,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,mixed,gte_30,1_3,5_15,lt_1,lt_0_1pct,3,rank_gt_30,rank_2_3,rank_4_10,rank_2_3,before_1000,1,0,1e8_3e8,6_10,lt_1,2pct_5pct,19_5_20_5,lt_neg3,lt_0_8,120_180,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20241031,8.03,8.21,7.38,7.48,7.3,2.4658,20241101,7.67,8.68,7.67,8.1,7.48,8.2888,20241104,7.65,8.1,7.03,7.6,8.1,-6.1728,20241105,7.54,7.71,7.33,7.68,7.6,1.0526,20241106,7.51,8.66,7.23,8.2,7.68,6.7708,fixed_t2_close,0.8,True,,20241031,8.03,8.03803,daily_open_plus_slippage_no_l2,True,,8.1,8.091899999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.004065512708959815,0.004065512708959815,c_conservative_daily_replay_fixed_t2_close
20241101,300748.SZ,金力永磁,20.66,19.98,229514419.0,94142,94142,0,U,,1,17.55,20.66,17.53,20.66,17.22,19.9768,753763.56,1492839.654,6.6481,13.0317,1.04,113380.2695,57840.6574,2779259.0697,2342436.3679,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0097981068832943,False,5349,976,4326,47,104,12,36,68,2272054801.3970003,10810310601.0,strong,1686,44,0.026097271648873,strong,1476,39,0.0264227642276422,strong,1358,12,0.0088365243004418,weak,572,3,0.0052447552447552,weak,256,6,0.0234375,strong,1,0,0.0,weak,83,15,0,83,15,6,12,1358,0.0088365243004418,weak,1,1,one_word,early_morning,strong,chi_next,weak,exact,834,True,8.187525,2342436.3679,229514419.0,100000.0,1917875632.3090448,1688361213.3090448,1.0,1.0,True,0.6,,True,True,20241104,22.43,20241105,23.26,0.0370040124832813,0.00362,0.03331207639440388,True,T+1_open_buy_T+2_close_sell,-1.8803,0.057,-1.8233000000000001,1017551.235,5.1751,1.4670904055263616,1.2846321810206567,49,3,8.0,2.0,,,neutral,neutral,ice_point,15.509964479341935,162,0.0302860347728547,38,12,mixed,3.611634756995582,11,0.008100147275405,1,4,0.3333333333333333,581,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,ice_point,mixed,gte_30,lt_1,gte_60,8_15,0_8pct_1_5pct,4_5,rank_gt_30,rank_2_3,rank_4_10,rank_2_3,before_1000,1,0,8e8_15e8,6_10,1_2,0_5pct_1pct,19_5_20_5,neg3_0,1_2_2,80_120,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20241104,22.43,23.49,19.18,20.95,20.66,1.4037,20241105,19.78,24.99,19.78,23.26,20.95,11.0263,20241106,22.27,26.5,22.03,24.59,23.26,5.718,20241107,24.0,25.35,23.0,23.55,24.59,-4.2294,20241108,23.5,24.08,22.0,22.02,23.55,-6.4968,fixed_t2_close,0.8,True,,20241104,22.43,22.452429999999996,daily_open_plus_slippage_no_l2,True,,23.26,23.23674,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.026649661115523107,0.026649661115523107,c_conservative_daily_replay_fixed_t2_close
20241104,300024.SZ,机器人,15.46,20.03,314831505.0,94515,94515,0,U,,1,12.95,15.46,12.95,15.46,12.88,20.0311,1245310.6,1844051.35,8.1765,11.0326,1.68,152302.7369,112875.5198,2420448.4427,2354600.3125,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0133709106946362,False,5350,4496,772,82,153,13,88,65,1726720244.75,17448380894.0,very_strong,1685,61,0.0362017804154302,very_strong,1477,68,0.0460392687880839,very_strong,1358,11,0.008100147275405,weak,573,3,0.0052356020942408,weak,256,10,0.0390625,very_strong,1,0,0.0,weak,129,14,0,129,14,10,11,1358,0.008100147275405,weak,1,1,one_word,early_morning,very_strong,chi_next,weak,exact,834,True,8.187525,2354600.3125,314831505.0,100000.0,1927834892.3601563,1613003387.3601563,1.0,1.0,True,0.6,,True,True,20241105,16.15,20241106,21.11,0.3071207430340559,0.00362,0.3028891131778439,True,T+1_open_buy_T+2_close_sell,-5.2941,2.3326,-2.9615000000000005,876630.884,4.3822,2.103566488081887,1.8658436401807312,53,4,6.0,2.0,,,neutral,neutral,main_rise,18.02803738317757,46,0.0085981308411214,29,13,mixed,3.410014727540501,0,0.0,2,2,0.3636363636363636,585,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,mixed,15_30,1_3,30_60,lt_1,lt_0_1pct,2,rank_gt_30,rank_4_10,rank_4_10,rank_2_3,before_1000,1,0,gte_15e8,6_10,1_2,1pct_2pct,19_5_20_5,lt_neg3,2_3,120_180,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20241105,16.15,18.45,15.55,18.05,15.46,16.7529,20241106,18.8,21.66,18.37,21.11,18.05,16.9529,20241107,21.33,21.66,18.78,20.3,21.11,-3.837,20241108,19.75,22.32,19.75,20.1,20.3,-0.9852,20241111,19.5,21.75,19.41,20.73,20.1,3.1343,fixed_t2_close,0.8,True,,20241105,16.15,16.16615,daily_open_plus_slippage_no_l2,True,,21.11,21.08889,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.24231129054227513,0.24231129054227513,c_conservative_daily_replay_fixed_t2_close
20241108,301269.SZ,华大九天,124.62,20.0,130293948.0,103342,104851,1,U,,1,106.5,124.62,106.01,124.62,103.85,20.0,184045.35,2198648.879,7.016,10.8085,3.47,26232.1446,17027.8132,6766140.3128,3269049.8601,False,chi_next,0.2,midday,t_board,False,20cm,0.0039856824941793,False,5356,2222,3046,88,122,7,56,66,2735583617.936,13121485503.0,strong,1689,43,0.0254588513913558,strong,1478,56,0.0378890392422192,very_strong,1358,9,0.0066273932253313,weak,574,10,0.0174216027874564,neutral,256,4,0.015625,neutral,1,0,0.0,weak,99,19,0,99,19,4,9,1358,0.0066273932253313,weak,1,1,t_board,midday,strong,chi_next,weak,exact,361,True,13.077,3269049.8601,130293948.0,100000.0,4274936502.0527697,4144642554.0527697,1.0,1.0,True,0.6,,True,True,20241111,128.98,20241112,148.99,0.1551403318343931,0.00362,0.15121235914341552,True,T+1_open_buy_T+2_close_sell,1.2578,2.519,3.7768,585226.349,2.1592,3.756920519311751,3.2493516117080405,72,5,6.0,2.0,,,neutral,retreat_2day,main_rise,15.943390589992532,6,0.0011202389843166,41,7,retreat,2.762739322533137,0,0.0,1,2,0.4444444444444444,633,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,retreat,gte_30,lt_1,5_15,lt_1,lt_0_1pct,2,rank_gt_30,rank_4_10,rank_4_10,rank_2_3,1000_1100,1,1,gte_15e8,6_10,2_4,0_3pct_0_5pct,19_5_20_5,0_3,3_5,120_180,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,retreat_2day,20241111,128.98,149.54,127.62,149.54,124.62,19.9968,20241112,147.0,155.0,138.36,148.99,149.54,-0.3678,20241113,147.0,148.99,137.0,142.72,148.99,-4.2083,20241114,138.68,140.0,130.5,131.99,142.72,-7.5182,20241115,130.39,134.85,124.5,125.06,131.99,-5.2504,fixed_t2_close,0.8,True,,20241111,128.98,129.10897999999997,daily_open_plus_slippage_no_l2,True,,148.99,148.84101,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.12096988731473242,0.12096988731473242,c_conservative_daily_replay_fixed_t2_close
20241113,300712.SZ,永福股份,31.51,19.99,79496043.0,140733,140733,0,U,,1,25.8,31.51,25.51,31.51,26.26,19.9924,145696.95,421773.871,7.8079,16.8164,3.51,18660.261,8663.9933,590957.5563,587984.8241,False,chi_next,0.2,afternoon,one_word,False,20cm,0.013520084148716,False,5353,2587,2610,156,72,7,36,36,2043087923.5169995,7407207540.0,neutral,1687,31,0.0183758150563129,neutral,1476,22,0.0149051490514905,neutral,1359,10,0.0073583517292126,weak,573,3,0.0052356020942408,weak,257,6,0.0233463035019455,strong,1,0,0.0,weak,53,13,0,53,13,6,10,1359,0.0073583517292126,weak,1,1,one_word,afternoon,neutral,chi_next,weak,exact,194,True,12.9376,587984.8241,79496043.0,100000.0,760711246.027616,681215203.027616,1.0,1.0,True,0.6,,True,True,20241114,34.76,20241115,28.39,-0.1832566168009205,0.00362,-0.1865084717124072,False,T+1_open_buy_T+2_close_sell,-1.9417,5.4331,3.4913999999999996,147229.99,2.9322,2.8647279742394876,2.6628129049860174,54,9,4.0,1.0,,,retreat_2day,neutral,retreat,9.098449467588267,11,0.0020549224733794,12,7,mixed,1.5358351729212658,0,0.0,0,1,0.6,847,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,retreat,mixed,8_15,lt_1,5_15,lt_1,lt_0_1pct,1,rank_gt_30,rank_4_10,rank_4_10,rank_1,1330_1430,1,0,3e8_8e8,6_10,2_4,1pct_2pct,19_5_20_5,neg3_0,2_3,50_80,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_2day,neutral,20241114,34.76,37.0,31.51,31.72,31.51,0.6665,20241115,30.6,31.14,28.39,28.39,31.72,-10.4981,20241118,27.83,28.48,26.5,26.67,28.39,-6.0585,20241119,26.9,27.72,26.53,27.66,26.67,3.712,20241120,27.48,29.5,27.17,28.4,27.66,2.6753,fixed_t2_close,0.8,True,,20241114,34.76,34.79476,daily_open_plus_slippage_no_l2,True,,28.39,28.36161,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.14920677736992577,-0.14920677736992577,c_conservative_daily_replay_fixed_t2_close
20241127,301066.SZ,万事利,13.82,19.97,74765799.0,101045,101045,0,U,,1,11.34,13.82,10.86,13.82,11.52,19.9653,174102.23,221505.702,9.2218,24.0172,1.92,18879.4211,7249.0599,260977.1039,260913.5996,False,chi_next,0.2,midday,one_word,False,20cm,0.0286553859647874,False,5360,4330,915,115,103,8,52,51,1489142212.378,9499982998.0,strong,1688,34,0.0201421800947867,strong,1477,49,0.0331753554502369,very_strong,1360,13,0.0095588235294117,weak,577,2,0.0034662045060658,weak,257,5,0.0194552529182879,neutral,1,0,0.0,weak,83,15,0,83,15,5,13,1360,0.0095588235294117,weak,1,1,one_word,midday,strong,chi_next,weak,exact,1336,True,12.16225,260913.5996,74765799.0,100000.0,317329642.67351,242563843.67351,1.0,1.0,True,0.6,,True,True,20241128,15.5,20241129,19.9,0.2838709677419353,0.00362,0.2796857909832104,True,T+1_open_buy_T+2_close_sell,3.5971,7.026,10.6231,140072.425,6.5175,1.5813655114488094,1.4149290372075183,34,4,5.0,2.0,,,neutral,neutral,main_rise,12.006716417910448,23,0.0042910447761194,21,8,mixed,3.855882352941177,0,0.0,1,3,0.1538461538461538,610,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,mixed,15_30,lt_1,15_30,lt_1,lt_0_1pct,3,rank_gt_30,rank_4_10,rank_4_10,rank_2_3,1000_1100,1,0,1e8_3e8,6_10,1_2,2pct_5pct,19_5_20_5,3_7,1_2_2,80_120,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20241128,15.5,16.58,15.2,16.58,13.82,19.9711,20241129,17.5,19.9,17.32,19.9,16.58,20.0241,20241202,20.9,23.88,19.06,23.88,19.9,20.0,20241203,23.8,23.82,20.41,20.47,23.88,-14.2797,20241204,19.4,20.33,17.72,18.15,20.47,-11.3337,fixed_t2_close,0.8,True,,20241128,15.5,15.515499999999998,daily_open_plus_slippage_no_l2,True,,19.9,19.8801,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.2237486327865683,0.2237486327865683,c_conservative_daily_replay_fixed_t2_close
20241206,300436.SZ,广生堂,31.63,19.99,47380727.0,144115,144115,0,U,,1,26.49,31.63,26.49,31.63,26.36,19.9924,132001.12,384327.409,9.655,15.3285,4.34,13671.7638,8611.4577,503761.521,432437.889,False,chi_next,0.2,late,one_word,False,20cm,0.0109566548642549,False,5364,3636,1649,79,121,9,63,58,1818546331.407,11770087276.0,strong,1689,52,0.0307874481941977,very_strong,1475,59,0.04,very_strong,1361,7,0.0051432770022042,weak,579,2,0.003454231433506,weak,259,1,0.0038610038610038,weak,1,0,0.0,weak,111,9,0,111,9,1,7,1361,0.0051432770022042,weak,1,1,one_word,late,strong,chi_next,weak,exact,241,True,13.0945,432437.889,47380727.0,100000.0,566255793.75105,518875066.75105,1.0,1.0,True,0.6,,True,True,20241209,33.0,20241210,34.5,0.0454545454545454,0.00362,0.04174572518390725,True,T+1_open_buy_T+2_close_sell,-1.6418,-1.3255,-2.9673,93577.384,2.5982,4.107054424603278,3.716034177507505,98,6,8.0,2.0,,,neutral,neutral,main_rise,17.67680835197614,8,0.0014914243102162,42,9,mixed,2.6143277002204264,0,0.0,1,2,0.4285714285714285,881,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,mixed,gte_30,lt_1,5_15,lt_1,lt_0_1pct,2,rank_gt_30,rank_4_10,rank_4_10,rank_2_3,after_1430,1,0,3e8_8e8,6_10,4_8,1pct_2pct,19_5_20_5,neg3_0,3_5,120_180,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20241209,33.0,33.43,31.0,32.87,31.63,3.9203,20241210,32.8,37.96,32.08,34.5,32.87,4.9589,20241211,33.5,35.99,33.49,34.02,34.5,-1.3913,20241212,33.69,34.99,33.52,34.62,34.02,1.7637,20241213,34.04,34.88,33.15,33.27,34.62,-3.8995,fixed_t2_close,0.8,True,,20241209,33.0,33.032999999999994,daily_open_plus_slippage_no_l2,True,,34.5,34.4655,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0333965801471258,0.0333965801471258,c_conservative_daily_replay_fixed_t2_close
20241209,300149.SZ,睿智医药,8.5,20.06,83116910.0,93015,93015,0,U,,1,8.04,8.5,7.98,8.5,7.08,20.0565,334057.0,282642.837,6.7203,10.1131,2.97,49708.3117,33031.9753,423269.3932,422520.6495,False,chi_next,0.2,open_limit,one_word,False,20cm,0.0196716799754895,False,5362,2040,3217,105,104,10,55,49,1661995669.61,9804697523.0,strong,1689,40,0.0236826524570751,strong,1475,53,0.0359322033898305,very_strong,1359,10,0.0073583517292126,weak,579,1,0.001727115716753,weak,259,0,0.0,weak,1,0,0.0,weak,93,11,0,93,11,0,10,1359,0.0073583517292126,weak,1,1,one_word,open_limit,strong,chi_next,weak,exact,209,True,3.2672,422520.6495,83116910.0,100000.0,138045946.60463998,54929036.60463998,1.0,1.0,True,0.6,,True,True,20241210,8.72,20241211,8.0,-0.0825688073394496,0.00362,-0.08602183669541456,False,T+1_open_buy_T+2_close_sell,3.207,0.5865,3.7935,117246.134,3.3571,2.4106793747246282,2.001817044472908,24,3,6.0,3.0,,,retreat_2day,neutral,retreat,15.535322640805669,27,0.0050354345393509,31,10,mixed,4.135835172921266,0,0.0,2,3,0.5,570,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,retreat,mixed,gte_30,1_3,15_30,lt_1,lt_0_1pct,3,rank_11_30,rank_2_3,rank_4_10,rank_2_3,open_auction,1,0,1e8_3e8,6_10,2_4,1pct_2pct,19_5_20_5,3_7,2_3,80_120,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_2day,neutral,20241210,8.72,9.86,8.26,8.37,8.5,-1.5294,20241211,8.26,8.48,7.89,8.0,8.37,-4.4205,20241212,8.01,8.19,7.82,7.89,8.0,-1.375,20241213,7.75,7.84,7.65,7.67,7.89,-2.7883,20241216,8.2,8.48,7.92,8.01,7.67,4.4329,fixed_t2_close,0.8,True,,20241210,8.72,8.72872,daily_open_plus_slippage_no_l2,True,,8.0,7.992,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.06881746935633165,-0.06881746935633165,c_conservative_daily_replay_fixed_t2_close
20241210,300955.SZ,嘉亨家化,19.44,20.0,76388508.0,93403,93403,0,U,,1,16.7,19.44,16.7,19.44,16.2,20.0,44474.12,83609.74,7.5577,9.9136,2.14,5884.6341,4486.1788,195955.2,114397.2869,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0667747549526893,False,5365,2891,2280,194,112,11,52,60,2228718253.0090003,9882635389.0,strong,1690,41,0.0242603550295858,strong,1475,53,0.0359322033898305,very_strong,1360,12,0.0088235294117647,weak,579,3,0.005181347150259,weak,260,3,0.0115384615384615,neutral,1,0,0.0,weak,94,15,0,94,15,3,12,1360,0.0088235294117647,weak,1,1,one_word,early_morning,strong,chi_next,weak,exact,834,True,8.187525,114397.2869,76388508.0,100000.0,93663064.64259224,17274556.64259225,1.0,1.0,True,0.6,,True,True,20241211,19.0,20241212,19.49,0.0257894736842103,0.00362,0.022119944266260027,True,T+1_open_buy_T+2_close_sell,-3.7433,3.3149,-0.4283999999999999,65415.945,6.838,1.278124775236374,1.1052500731207955,30,3,6.0,2.0,,,neutral,warming_2day,main_rise,17.108667287977635,8,0.0014911463187325,32,11,mixed,2.9823529411764707,0,0.0,1,2,0.5833333333333334,574,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,mixed,gte_30,lt_1,5_15,lt_1,lt_0_1pct,2,rank_11_30,rank_2_3,rank_4_10,rank_2_3,before_1000,1,0,lt_1e8,6_10,2_4,gte_5pct,19_5_20_5,lt_neg3,1_2_2,80_120,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,warming_2day,20241211,19.0,21.58,17.83,20.17,19.44,3.7551,20241212,18.79,19.85,18.5,19.49,20.17,-3.3713,20241213,19.22,19.22,18.19,18.29,19.49,-6.157,20241216,18.39,18.71,17.7,18.06,18.29,-1.2575,20241217,17.9,17.9,16.38,16.59,18.06,-8.1395,fixed_t2_close,0.8,True,,20241211,19.0,19.019,daily_open_plus_slippage_no_l2,True,,19.49,19.470509999999997,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.017695955413008023,0.017695955413008023,c_conservative_daily_replay_fixed_t2_close
20241216,300805.SZ,电声股份,13.42,20.04,62298270.0,93012,93012,0,U,,1,12.96,13.42,12.96,13.42,11.18,20.0358,218736.54,291149.173,7.6178,13.9273,1.08,28713.92,15705.6512,567974.66,385340.8064,False,chi_next,0.2,open_limit,one_word,False,20cm,0.0161670575670441,False,5370,1768,3479,123,101,7,59,42,1717601894.596,9853465596.0,strong,1688,47,0.0278436018957345,strong,1478,46,0.0311231393775372,very_strong,1363,8,0.0058694057226705,weak,580,0,0.0,weak,260,0,0.0,weak,1,0,0.0,weak,93,8,1,92,8,0,8,1363,0.0058694057226705,weak,1,1,one_word,open_limit,strong,chi_next,weak,exact,209,True,3.2672,385340.8064,62298270.0,100000.0,125898548.267008,63600278.26700801,1.0,1.0,True,0.6,,True,True,20241217,13.72,20241218,15.66,0.1413994169096208,0.00362,0.13749889859411718,True,T+1_open_buy_T+2_close_sell,9.6078,0.8902,10.498,470792.295,15.0112,0.6184238274332846,0.507474419100405,14,2,3.0,2.0,,,neutral,neutral,main_rise,12.077467411545625,27,0.0050279329608938,26,7,mixed,2.5988994864269994,1,0.0007336757153338,1,2,0.375,570,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,mixed,15_30,lt_1,15_30,lt_1,lt_0_1pct,2,rank_11_30,rank_2_3,rank_2_3,rank_2_3,open_auction,1,0,1e8_3e8,6_10,1_2,1pct_2pct,19_5_20_5,7_10,lt_0_8,80_120,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20241217,13.72,16.05,11.8,15.38,13.42,14.6051,20241218,15.21,17.29,14.01,15.66,15.38,1.8205,20241219,14.99,15.16,13.42,13.5,15.66,-13.7931,20241220,14.05,16.2,14.05,16.2,13.5,20.0,20241223,16.2,16.35,13.87,14.09,16.2,-13.0247,fixed_t2_close,0.8,True,,20241217,13.72,13.73372,daily_open_plus_slippage_no_l2,True,,15.66,15.64434,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.10999911887529375,0.10999911887529375,c_conservative_daily_replay_fixed_t2_close
20241225,002843.SZ,泰嘉股份,23.08,10.01,126633036.0,112621,112621,0,U,,1,21.01,23.08,20.35,23.08,20.98,10.0095,242193.49,536404.578,9.639,19.1057,1.61,25126.5062,12676.5062,586489.4851,579919.7631,False,sz_main,0.1,midday,one_word,False,10cm,0.0218363028918129,False,5368,911,4400,57,37,5,18,19,1296592406.39,3390416482.0,weak,1684,20,0.01187648456057,neutral,1477,13,0.0088016249153689,weak,1365,3,0.0021978021978021,weak,580,1,0.0017241379310344,weak,261,0,0.0,weak,1,0,0.0,weak,33,4,0,33,4,0,13,1477,0.0088016249153689,weak,1,1,one_word,midday,weak,sz_main,weak,exact,593,True,4.011,579919.7631,126633036.0,100000.0,232605816.97941,105972780.97941002,1.0,1.0,True,0.6,,True,True,20241226,22.01,20241227,23.17,0.052703316674239,0.00362,0.0489800133442206,True,T+1_open_buy_T+2_close_sell,-0.4271,-0.6601,-1.0872,283460.147,5.3903,1.8923456566188825,1.7882121588779845,25,10,4.0,4.0,,,retreat_weak,neutral,mixed,6.060953800298062,46,0.0085692995529061,12,5,ice_point,4.361543669600541,31,0.0209884901828029,4,5,0.5384615384615384,686,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,ice_point,8_15,3_5,30_60,gte_15,gte_1_5pct,4_5,rank_11_30,rank_4_10,rank_4_10,rank_4_10,1100_1330,1,0,3e8_8e8,6_10,1_2,2pct_5pct,9_5_10_5,neg3_0,1_2_2,30_50,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_weak,neutral,20241226,22.01,25.29,22.01,23.93,23.08,3.6828,20241227,23.72,23.93,22.92,23.17,23.93,-3.1759,20241230,23.36,24.48,23.0,23.69,23.17,2.2443,20241231,23.51,23.58,21.32,21.32,23.69,-10.0042,20250102,20.81,21.55,20.26,20.6,21.32,-3.3771,fixed_t2_close,0.8,True,,20241226,22.01,22.03201,daily_open_plus_slippage_no_l2,True,,23.17,23.14683,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.03918401067537648,0.03918401067537648,c_conservative_daily_replay_fixed_t2_close
