scenario,condition,day_count,executed_trade_count,b_trade_count,a_trade_count,buy_rejected_count,sell_unresolved_count,review_required_count,no_candidate_count,position_occupied_skip_count,win_rate,avg_account_return,median_account_return,max_profit,max_loss,profit_loss_ratio,initial_equity,final_equity,equity_multiple,max_drawdown,path_conflict_count,limit_down_blocked_trade_count,live_order_enabled,c_trade_count,candidate_return_source_count,audit_or_replay_return_source_count,strict_rank,approx_equity_multiple,approx_executed_trade_count,approx_win_rate,approx_max_drawdown
A_plus_B_plus_C_2496,market_segment=chi_next;segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;first_time_detail_bucket=1000_1100,481,83,25,50,0,0,0,314,84,0.7228915662650602,0.05849330960891431,0.0326313425704338,0.4980539655009626,-0.11800704531551723,2.5423863987493984,500000.0,37356666.75991627,74.71333351983253,-0.1454537476219916,0,0,False,8,0,83,118,1.6165472214999932,25,0.48,-0.13350401109930676
A_plus_B_plus_C_2033,market_segment=sh_main;segment_emotion_state_bucket=main_rise;first_time_detail_bucket=1330_1430,481,113,21,46,0,0,0,246,122,0.7079646017699115,0.04219416480539821,0.021434748175136208,0.4980539655009626,-0.07146877201326282,2.2664759378602315,500000.0,37238038.269214384,74.47607653842877,-0.15424935501243864,0,1,False,46,0,113,148,1.5332455007979788,77,0.5974025974025974,-0.43675814698091886
A_plus_B_plus_C_2565,segment_chain_count_bucket=5_10;segment_limit_up_count_bucket=10_20;open_times_bucket=2_3;turnover_rate_bucket=3_6,481,81,24,52,0,0,0,319,81,0.7530864197530864,0.05950517521338132,0.0352808081329955,0.4980539655009626,-0.11800704531551723,2.3703044064947685,500000.0,36569705.61178851,73.13941122357703,-0.13636773737941088,0,0,False,5,0,81,165,1.466325578621289,10,0.8,-0.14169726182965292
A_plus_B_plus_C_0509,market_chain_count_bucket=15_30;limit_height_rank_bucket=rank_4_10,481,88,23,50,0,0,0,302,91,0.7159090909090909,0.05488709188945983,0.0304555790165525,0.4980539655009626,-0.11800704531551723,2.3427642859511497,500000.0,36058986.39400087,72.11797278800175,-0.13636773737941088,0,0,False,15,0,88,92,1.7301606509789722,59,0.5084745762711864,-0.4062956638687777
A_plus_B_plus_C_2097,segment_limit_up_count_bucket=40_80;open_times_bucket=0;turnover_rate_bucket=15_25,481,88,24,52,0,0,0,305,88,0.7159090909090909,0.05470115933511934,0.033956075351714646,0.4980539655009626,-0.11800704531551723,2.4184806000370944,500000.0,35999320.33386418,71.99864066772837,-0.13636773737941088,0,0,False,12,0,88,156,1.4964536797968548,38,0.5789473684210527,-0.2996264144263091
A_plus_B_plus_C_1314,segment_emotion_state_bucket=climax;prev_pct_chg_bucket=neg3_0,481,85,25,52,0,0,0,312,84,0.7411764705882353,0.05654472661622203,0.0326313425704338,0.4980539655009626,-0.11800704531551723,2.3237316600562834,500000.0,35993795.45405142,71.98759090810285,-0.13636773737941077,0,0,False,8,0,85,180,1.4314205421741195,20,0.7,-0.09288636175648513
A_plus_B_plus_C_0673,segment_chain_count_bucket=1_3;prev_pct_chg_bucket=0_3,481,106,22,50,1,0,0,264,110,0.6981132075471698,0.04547829592282233,0.020490176364643904,0.4980539655009626,-0.11800704531551723,2.2887555902697954,500000.0,35578401.40084398,71.15680280168796,-0.13636773737941088,0,0,False,34,0,106,109,1.6500409523761659,95,0.4842105263157895,-0.40841324324242667
A_plus_B_plus_C_0254,market_segment=chi_next;prev_pct_chg_bucket=neg3_0,481,99,22,50,0,0,0,280,102,0.7171717171717171,0.04877878562907629,0.0291377588189142,0.4980539655009626,-0.11800704531551723,1.9914190200956285,500000.0,35538596.43623228,71.07719287246456,-0.1454537476219917,0,0,False,27,0,99,131,1.579440835802795,143,0.5034965034965035,-0.5930415891405656
A_plus_B_plus_C_0495,market_chain_count_bucket=15_30;limit_times_detail_bucket=3,481,90,25,49,1,0,0,298,92,0.7,0.05330138221440021,0.028249287843128683,0.4980539655009626,-0.11800704531551723,2.424418554967521,500000.0,34995344.442815036,69.99068888563008,-0.15644207027967216,0,1,False,16,0,90,5,3.3484716761288698,63,0.5238095238095238,-0.4197546375634309
A_plus_B_plus_C_0380,market_chain_count_bucket=3_8;fd_ratio_bucket=0_1pct_0_3pct,481,98,22,50,0,0,0,281,102,0.7040816326530612,0.04870483323722147,0.02915635420937055,0.4980539655009626,-0.11800704531551723,2.3755214152465696,500000.0,34843001.74025363,69.68600348050725,-0.13636773737941088,0,0,False,26,0,98,72,1.8243439235554602,53,0.5849056603773585,-0.20657631043159352
