signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win,trade_date,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_trade_date,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,net_return,daily_return,is_win,strict_account_return,strict_return_source
20250205,1,PLAN_BUY_T1_OPEN,300229.SZ,拓尔思,chi_next,2.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,1pct_2pct,0.0180584212554555,5_10,8_15,30_60,neutral,mixed,mixed,before_1000,6_10,lt_0_8,gte_10,2001690.125,9.7278,0.92,0.0,1.0,93215,93215,该候选只用于模拟盘计划，不代表实盘可买入。,20250206,26.66,20250207,27.41,0.0245120330082519,True,20250205,20250206,26.66,29.96,25.86,27.75,26.53,4.5986,20250207,27.51,28.97,26.6,27.41,27.75,-1.2252,20250210,27.3,29.29,27.01,29.15,27.41,6.348,20250211,27.98,29.49,27.44,27.68,29.15,-5.0429,20250212,27.19,30.43,27.18,29.16,27.68,5.3468,fixed_t2_close,True,,20250206,26.66,26.686659999999996,daily_open_plus_slippage_no_l2,True,,20250207,27.41,27.38259,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.02445782315209195,0.01956625852167356,True,0.01956625852167356,conservative_daily_replay
20250206,1,PLAN_BUY_T1_OPEN,300382.SZ,斯莱克,chi_next,-1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,1pct_2pct,0.0119445472334035,5_10,15_30,lt_5,warming_2day,warming,mixed,before_1000,6_10,3_5,0_3,582852.452,7.8004,2.45,0.0,1.0,94315,94315,该候选只用于模拟盘计划，不代表实盘可买入。,20250207,12.29,20250210,13.32,0.0801879739625712,True,20250206,20250207,12.29,13.12,12.02,12.9,12.31,4.7929,20250210,12.84,13.58,12.45,13.32,12.9,3.2558,20250211,13.24,13.5,12.95,13.03,13.32,-2.1772,20250212,13.08,13.48,12.99,13.19,13.03,1.2279,20250213,13.12,13.75,12.86,13.39,13.19,1.5163,fixed_t2_close,True,,20250207,12.29,12.302289999999998,daily_open_plus_slippage_no_l2,True,,20250210,13.32,13.30668,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.08002252346514367,0.06401801877211494,True,0.06401801877211494,conservative_daily_replay
20250224,1,PLAN_BUY_T1_OPEN,300103.SZ,达刚控股,chi_next,1.7999999999999998,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0236328049977819,5_10,15_30,5_15,neutral,main_rise,mixed,1100_1330,6_10,gte_5,neg3_0,229436.403,9.9845,6.96,0.0,1.0,131542,131542,该候选只用于模拟盘计划，不代表实盘可买入。,20250225,7.55,20250226,7.18,-0.0526266225165562,False,20250224,20250225,7.55,7.55,7.01,7.07,7.55,-6.3576,20250226,7.03,7.35,6.96,7.18,7.07,1.5559,20250227,7.2,7.6,7.03,7.53,7.18,4.8747,20250228,7.49,7.86,6.95,7.18,7.53,-4.6481,20250303,7.12,7.29,6.77,6.86,7.18,-4.4568,fixed_t2_close,True,,20250225,7.55,7.557549999999999,daily_open_plus_slippage_no_l2,True,,20250226,7.18,7.17282,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.052526709184854845,-0.04202136734788388,False,-0.04202136734788388,conservative_daily_replay
20250226,1,PLAN_BUY_T1_OPEN,301003.SZ,江苏博云,chi_next,1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,2pct_5pct,0.0224544597981236,5_10,8_15,lt_5,neutral,main_rise,mixed,before_1000,6_10,3_5,0_3,127503.084,6.0196,3.5,0.0,1.0,93157,93157,该候选只用于模拟盘计划，不代表实盘可买入。,20250227,30.39,20250228,31.38,0.0289565054294175,True,20250226,20250227,30.39,33.77,30.18,33.77,28.14,20.0071,20250228,33.13,33.68,30.01,31.38,33.77,-7.0773,20250303,30.99,31.0,28.18,28.62,31.38,-8.7954,20250304,28.54,29.39,27.81,28.38,28.62,-0.8386,20250305,28.1,28.63,27.69,28.52,28.38,0.4933,fixed_t2_close,True,,20250227,30.39,30.420389999999998,daily_open_plus_slippage_no_l2,True,,20250228,31.38,31.34862,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.028893415508479858,0.023114732406783887,True,0.023114732406783887,conservative_daily_replay
20250304,1,PLAN_BUY_T1_OPEN,300211.SZ,亿通科技,chi_next,1.2999999999999998,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0374125091898754,5_10,8_15,5_15,warming_2day,warming,mixed,1100_1330,6_10,2_3,neg3_0,283919.552,9.3895,0.97,0.0,1.0,130248,130248,该候选只用于模拟盘计划，不代表实盘可买入。,20250305,12.8,20250306,14.5,0.1291925,True,20250304,20250305,12.8,12.8,12.23,12.8,10.67,19.9625,20250306,13.22,15.36,13.21,14.5,12.8,13.2813,20250307,14.57,15.19,12.88,13.02,14.5,-10.2069,20250310,12.89,13.4,12.27,12.46,13.02,-4.3011,20250311,12.27,12.92,12.08,12.37,12.46,-0.7223,fixed_t2_close,False,open_limit_up_unbuyable,20250305,12.8,,daily_open_limit_up_queue_rejected,False,,,,,no_buy,,False,0,0.0,0.0,False,0.0,conservative_daily_replay
20250313,1,PLAN_BUY_T1_OPEN,300695.SZ,兆丰股份,chi_next,-1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0157160721887886,5_10,8_15,15_30,retreat_weak,mixed,mixed,1330_1430,6_10,3_5,3_7,379943.271,8.1339,6.96,0.0,1.0,135312,135312,该候选只用于模拟盘计划，不代表实盘可买入。,20250314,73.01,20250317,87.18,0.1904630023284481,True,20250313,20250314,73.01,81.5,73.01,81.0,70.2,15.3846,20250317,76.0,87.78,74.11,87.18,81.0,7.6296,20250318,85.0,94.99,83.17,91.77,87.18,5.265,20250319,88.84,92.65,87.02,90.23,91.77,-1.6781,20250320,88.0,88.63,80.3,83.83,90.23,-7.093,fixed_t2_close,True,,20250314,73.01,73.08301,daily_open_plus_slippage_no_l2,True,,20250317,87.18,87.09282,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.19007722210401562,0.1520617776832125,True,0.1520617776832125,conservative_daily_replay
20250331,1,PLAN_BUY_T1_OPEN,000601.SZ,韶能股份,sz_main,1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,1pct_2pct,0.0171748329713256,10_20,3_8,30_60,neutral,mixed,retreat,before_1000,6_10,lt_0_8,lt_neg3,469354.587,8.2742,0.48,0.0,1.0,94151,94151,该候选只用于模拟盘计划，不代表实盘可买入。,20250401,5.42,20250402,5.93,0.0904759409594095,True,20250331,20250401,5.42,5.87,5.42,5.72,5.4,5.9259,20250402,5.63,6.1,5.4,5.93,5.72,3.6713,20250403,5.93,6.13,5.77,5.96,5.93,0.5059,20250407,5.41,5.9,5.36,5.36,5.96,-10.0671,20250408,5.32,5.65,5.22,5.45,5.36,1.6791,fixed_t2_close,True,,20250401,5.42,5.425419999999999,daily_open_plus_slippage_no_l2,True,,20250402,5.93,5.9240699999999995,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.09028993508336698,0.07223194806669359,True,0.07223194806669359,conservative_daily_replay
20250421,1,PLAN_BUY_T1_OPEN,301259.SZ,艾布鲁,chi_next,3.3,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0309310133675854,5_10,15_30,5_15,neutral,main_rise,mixed,1100_1330,6_10,2_3,lt_neg3,287247.836,9.4999,2.32,0.0,1.0,112012,112012,该候选只用于模拟盘计划，不代表实盘可买入。,20250422,38.98,20250423,40.11,0.0253692252437147,True,20250421,20250422,38.98,41.5,38.55,40.02,39.38,1.6252,20250423,39.98,40.66,39.22,40.11,40.02,0.2249,20250424,40.09,40.24,38.21,39.86,40.11,-0.6233,20250425,39.87,41.41,38.89,38.94,39.86,-2.3081,20250428,37.37,38.21,31.15,31.36,38.94,-19.4658,fixed_t2_close,True,,20250422,38.98,39.01897999999999,daily_open_plus_slippage_no_l2,True,,20250423,40.11,40.06989,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.025313302715755447,0.02025064217260436,True,0.02025064217260436,conservative_daily_replay
20250422,1,PLAN_BUY_T1_OPEN,300531.SZ,优博讯,chi_next,2.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0091644651878293,5_10,15_30,5_15,neutral,main_rise,mixed,before_1000,6_10,2_3,3_7,304321.183,6.5689,2.71,0.0,1.0,93706,93706,该候选只用于模拟盘计划，不代表实盘可买入。,20250423,15.64,20250424,14.03,-0.1065611764705883,False,20250422,20250423,15.64,16.19,14.52,14.61,15.18,-3.7549,20250424,14.54,14.68,13.92,14.03,14.61,-3.9699,20250425,14.3,15.43,14.3,14.41,14.03,2.7085,20250428,15.39,16.66,15.23,15.62,14.41,8.3969,20250429,15.17,15.35,14.81,14.9,15.62,-4.6095,fixed_t2_close,True,,20250423,15.64,15.655639999999998,daily_open_plus_slippage_no_l2,True,,20250424,14.03,14.01597,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.10635350179232521,-0.08508280143386017,False,-0.08508280143386017,conservative_daily_replay
20250507,1,PLAN_BUY_T1_OPEN,300507.SZ,苏奥传感,chi_next,2.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0152633087077918,5_10,15_30,lt_5,neutral,mixed,mixed,open_auction,6_10,3_5,neg3_0,606437.419,9.1149,2.49,1.0,1.0,92500,94333,该候选只用于模拟盘计划，不代表实盘可买入。,20250508,8.9,20250509,8.99,0.0064923595505618,True,20250507,20250508,8.9,9.39,8.5,8.61,8.74,-1.4874,20250509,8.5,9.21,8.33,8.99,8.61,4.4135,20250512,8.9,9.3,8.6,9.02,8.99,0.3337,20250513,9.0,9.04,8.54,8.61,9.02,-4.5455,20250514,8.58,8.62,8.37,8.4,8.61,-2.439,fixed_t2_close,True,,20250508,8.9,8.9089,daily_open_plus_slippage_no_l2,True,,20250509,8.99,8.98101,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.006474153037973229,0.0051793224303785836,True,0.0051793224303785836,conservative_daily_replay
20250526,1,PLAN_BUY_T1_OPEN,301003.SZ,江苏博云,chi_next,0.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0379868771437025,5_10,8_15,lt_5,warming_2day,warming,mixed,1000_1100,6_10,1_2_2,neg3_0,247702.48,9.9333,1.1,0.0,1.0,101724,101724,该候选只用于模拟盘计划，不代表实盘可买入。,20250527,35.18,20250528,33.52,-0.050805901080159,False,20250526,20250527,35.18,35.79,32.32,34.1,35.1,-2.849,20250528,32.95,34.44,32.53,33.52,34.1,-1.7009,20250529,33.0,33.2,31.51,32.5,33.52,-3.043,20250530,31.89,31.96,29.37,29.62,32.5,-8.8615,20250603,29.25,30.23,28.91,29.82,29.62,0.6752,fixed_t2_close,True,,20250527,35.18,35.21518,daily_open_plus_slippage_no_l2,True,,20250528,33.52,33.48648,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.05070962555352536,-0.04056770044282029,False,-0.04056770044282029,conservative_daily_replay
20250530,1,PLAN_BUY_T1_OPEN,600543.SH,莫高股份,sh_main,-0.19999999999999996,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0250920185600398,10_20,15_30,15_30,retreat_weak,mixed,mixed,1100_1330,6_10,3_5,0_3,116275.93,6.1915,2.41,0.0,1.0,111509,111509,该候选只用于模拟盘计划，不代表实盘可买入。,20250603,6.6,20250604,5.89,-0.1111957575757575,False,20250530,20250603,6.6,6.6,6.01,6.04,6.0,0.6667,20250604,5.73,5.95,5.65,5.89,6.04,-2.4834,20250605,5.82,5.92,5.61,5.73,5.89,-2.7165,20250606,5.75,5.75,5.5,5.65,5.73,-1.3962,20250609,5.65,5.81,5.61,5.79,5.65,2.4779,fixed_t2_close,False,open_limit_up_unbuyable,20250603,6.6,,daily_open_limit_up_queue_rejected,False,,,,,no_buy,,False,0,0.0,0.0,False,0.0,conservative_daily_replay
20250609,1,PLAN_BUY_T1_OPEN,300255.SZ,常山药业,chi_next,2.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0012438421098156,5_10,8_15,lt_5,neutral,mixed,mixed,1000_1100,6_10,1_2_2,gte_10,3531963.41,7.7461,1.24,35.0,1.0,101218,135009,该候选只用于模拟盘计划，不代表实盘可买入。,20250610,50.99,20250611,50.55,-0.0122491429692096,False,20250609,20250610,50.99,53.57,50.2,50.45,52.09,-3.1484,20250611,51.6,52.0,46.73,50.55,50.45,0.1982,20250612,51.84,54.0,50.7,52.42,50.55,3.6993,20250613,51.06,53.5,50.38,50.75,52.42,-3.1858,20250616,51.79,53.25,50.45,52.13,50.75,2.7192,fixed_t2_close,True,,20250610,50.99,51.040989999999994,daily_open_plus_slippage_no_l2,True,,20250611,50.55,50.499449999999996,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.012229903922318087,-0.00978392313785447,False,-0.00978392313785447,conservative_daily_replay
20250619,1,PLAN_BUY_T1_OPEN,002240.SZ,盛新锂能,sz_main,-1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0071478677744112,10_20,3_8,15_30,retreat_2day,retreat,retreat,before_1000,6_10,3_5,neg3_0,897537.426,8.5145,3.86,1.0,1.0,94248,144645,该候选只用于模拟盘计划，不代表实盘可买入。,20250620,12.36,20250623,12.41,0.0004253074433657,True,20250619,20250620,12.36,12.81,12.22,12.26,12.34,-0.6483,20250623,12.22,12.48,12.17,12.41,12.26,1.2235,20250624,12.3,13.08,12.26,12.93,12.41,4.1902,20250625,13.1,13.23,12.8,12.88,12.93,-0.3867,20250626,13.01,13.38,12.74,12.77,12.88,-0.854,fixed_t2_close,True,,20250620,12.36,12.372359999999999,daily_open_plus_slippage_no_l2,True,,20250623,12.41,12.397590000000001,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0004192229130095086,0.00033537833040760693,True,0.00033537833040760693,conservative_daily_replay
20250620,1,PLAN_BUY_T1_OPEN,300410.SZ,正业科技,chi_next,1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,2pct_5pct,0.027353845764764,5_10,3_8,15_30,neutral,mixed,mixed,before_1000,6_10,2_3,neg3_0,242657.763,9.1579,2.94,0.0,1.0,93551,93551,该候选只用于模拟盘计划，不代表实盘可买入。,20250623,7.51,20250624,8.12,0.0776050332889479,True,20250620,20250623,7.51,7.92,7.14,7.36,7.45,-1.2081,20250624,7.13,8.8,6.98,8.12,7.36,10.3261,20250625,7.76,8.0,7.5,7.99,8.12,-1.601,20250626,7.78,8.6,7.65,7.72,7.99,-3.3792,20250627,7.39,7.58,7.21,7.22,7.72,-6.4767,fixed_t2_close,True,,20250623,7.51,7.517509999999999,daily_open_plus_slippage_no_l2,True,,20250624,8.12,8.11188,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.07744474351214699,0.06195579480971759,True,0.06195579480971759,conservative_daily_replay
20250626,1,PLAN_BUY_T1_OPEN,300600.SZ,国瑞科技,chi_next,0.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,2pct_5pct,0.0435646330307121,5_10,15_30,lt_5,retreat_2day,retreat,mixed,before_1000,6_10,lt_0_8,gte_10,318613.265,9.9387,1.06,0.0,2.0,93139,93139,该候选只用于模拟盘计划，不代表实盘可买入。,20250627,14.5,20250630,15.55,0.0687937931034483,True,20250626,20250627,14.5,14.75,12.89,12.96,13.52,-4.142,20250630,12.84,15.55,12.84,15.55,12.96,19.9846,20250701,15.56,17.0,15.15,15.72,15.55,1.0932,20250702,15.16,16.1,14.68,14.71,15.72,-6.4249,20250703,14.26,15.09,13.66,14.16,14.71,-3.739,fixed_t2_close,True,,20250627,14.5,14.514499999999998,daily_open_plus_slippage_no_l2,True,,20250630,15.55,15.534450000000001,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.068651108202143,0.0549208865617144,True,0.0549208865617144,conservative_daily_replay
20250627,1,PLAN_BUY_T1_OPEN,300536.SZ,农尚环境,chi_next,0.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0052766680436741,5_10,8_15,lt_5,retreat_2day,retreat,mixed,before_1000,6_10,3_5,neg3_0,237168.565,8.4767,3.93,0.0,1.0,94242,94242,该候选只用于模拟盘计划，不代表实盘可买入。,20250630,10.34,20250701,9.7,-0.0655155512572534,False,20250627,20250630,10.34,10.75,9.81,9.9,9.96,-0.6024,20250701,9.86,10.22,9.54,9.7,9.9,-2.0202,20250702,9.54,9.67,9.37,9.51,9.7,-1.9588,20250703,9.5,9.87,9.35,9.63,9.51,1.2618,20250704,9.58,9.65,9.26,9.34,9.63,-3.0114,fixed_t2_close,True,,20250630,10.34,10.35034,daily_open_plus_slippage_no_l2,True,,20250701,9.7,9.690299999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.06538988582017595,-0.052311908656140764,False,-0.052311908656140764,conservative_daily_replay
20250701,1,PLAN_BUY_T1_OPEN,300030.SZ,阳普医疗,chi_next,3.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,1pct_2pct,0.0167529305029042,5_10,8_15,5_15,neutral,mixed,mixed,before_1000,6_10,3_5,0_3,209390.543,9.9921,4.29,0.0,1.0,93857,93857,该候选只用于模拟盘计划，不代表实盘可买入。,20250702,8.5,20250703,7.8,-0.0859729411764706,False,20250701,20250702,8.5,8.65,7.65,7.87,8.24,-4.4903,20250703,7.72,8.06,7.51,7.8,7.87,-0.8895,20250704,7.8,8.56,7.78,7.99,7.8,2.4359,20250707,7.78,9.36,7.68,8.78,7.99,9.8874,20250708,8.38,8.55,8.17,8.52,8.78,-2.9613,fixed_t2_close,True,,20250702,8.5,8.5085,daily_open_plus_slippage_no_l2,True,,20250703,7.8,7.7922,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.0858064018334606,-0.06864512146676847,False,-0.06864512146676847,conservative_daily_replay
20250721,1,PLAN_BUY_T1_OPEN,301038.SZ,深水规院,chi_next,1.0,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,2pct_5pct,0.0253938093214849,10_20,8_15,lt_5,neutral,main_rise,mixed,before_1000,6_10,2_3,0_3,388819.857,9.2204,2.75,0.0,1.0,93212,93212,该候选只用于模拟盘计划，不代表实盘可买入。,20250722,22.0,20250723,27.82,0.2609254545454546,True,20250721,20250722,22.0,23.18,21.24,23.18,19.32,19.9793,20250723,25.5,27.82,25.01,27.82,23.18,20.0173,20250724,27.0,33.38,26.75,33.38,27.82,19.9856,20250725,30.64,31.8,26.7,26.7,33.38,-20.012,20250728,26.0,26.36,24.8,25.56,26.7,-4.2697,fixed_t2_close,True,,20250722,22.0,22.022,daily_open_plus_slippage_no_l2,True,,20250723,27.82,27.792180000000002,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.26039889020070855,0.20831911216056687,True,0.20831911216056687,conservative_daily_replay
20250801,1,PLAN_BUY_T1_OPEN,600671.SH,天目药业,sh_main,0.5,0.8,segment_limit_up_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0240908981721072,10_20,8_15,5_15,retreat_2day,retreat,mixed,1330_1430,6_10,2_3,neg3_0,178238.588,9.8996,1.41,0.0,1.0,133633,133633,该候选只用于模拟盘计划，不代表实盘可买入。,20250804,15.44,20250805,15.04,-0.0295267357512953,False,20250801,20250804,15.44,16.11,15.12,15.56,15.36,1.3021,20250805,15.49,15.56,15.0,15.04,15.56,-3.3419,20250806,15.1,15.1,14.67,14.71,15.04,-2.1941,20250807,14.82,15.06,14.6,14.6,14.71,-0.7478,20250808,14.59,15.0,14.37,14.91,14.6,2.1233,fixed_t2_close,True,,20250804,15.44,15.455439999999998,daily_open_plus_slippage_no_l2,True,,20250805,15.04,15.024959999999998,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.02947297603950454,-0.023578380831603633,False,-0.023578380831603633,conservative_daily_replay
